,,,
,3.8231504,10.355422,43.549484
,4.0597219,10.584113,43.497143
,4.0824008,10.380887,43.857380
,3.8885119,10.356422,43.869884
,3.8763633,10.305655,43.822075
,3.8047719,10.405671,43.504295
,3.4716685,10.352969,44.179390
,3.3165374,10.067187,44.081867
,2.7422800,8.9106388,43.984337
,2.6611547,9.0941257,43.789288
,2.2124207,9.0092335,44.179390
,2.3938072,8.0769310,44.179390
,2.3853636,8.6148214,44.179390
,2.4393964,7.9327068,44.179390
,1.7770433,8.7784367,44.179390
,1.0662011,9.1330318,44.280170
,1.2430048,9.2305555,44.326782
,1.5442665,9.3417358,44.271679
,1.2972286,9.2733631,44.354965
,1.5817465,9.3944492,44.373508
,2.6970160,9.1332254,44.101791
,4.0455561,9.2930822,43.898304
,3.8298075,8.6461706,44.535851
,3.5768671,8.3647099,44.420975
,3.3194838,8.9938097,44.124855
,3.4615145,9.3553419,44.367424
,3.9166958,9.2846022,43.762512
,3.3558922,9.4700785,44.059853
,2.8626876,9.9004927,44.255615
,2.5216098,9.7592812,43.375877
,2.0429454,10.282328,43.686832
,2.5321429,10.304155,43.741615
,2.9972975,10.205194,43.385765
,2.8104417,10.619948,43.962303
,3.0164838,10.278047,43.734638
,2.6094494,9.7519512,43.308460
,2.0369089,9.3874674,44.537979
,2.5291488,8.8589745,45.741062
,2.8009169,8.1359377,46.399536
,3.3851299,8.0247850,46.605938
,4.3029289,8.0947933,46.709671
,4.3975558,8.3436155,46.334156
,4.3898268,7.9309535,45.930660
,4.7619982,7.7239790,46.681103
,4.7875509,7.7951512,46.579975
,4.5977778,8.1447821,46.091160
,3.4875450,7.6801672,46.596405
,2.6447990,6.9267335,46.350914
,1.4781768,7.3917880,45.407276
,1.0625033,7.4580359,45.610813
,1.0939398,7.7112880,45.297592
,1.3436000,8.4347696,45.209236
,1.2199671,8.1540518,45.085846
,1.0429902,8.4765768,45.107319
,1.0763302,8.7812805,44.983040
,1.0746636,9.3334713,45.042912
,1.2275678,9.3564959,45.033955
,1.4945660,9.4558926,44.836983
,1.4137368,9.3369656,44.977097
,1.0022292,8.5443611,44.311329
,0.71115798,8.8738708,45.338058
,1.4506298,8.7679262,45.659313
,0.18238740,9.2369871,45.485809
,-0.0016287426,9.3985491,44.871964
,0.52137113,8.5476303,44.748981
,0.69228947,8.2560873,44.544907
,1.8464561,7.8725204,44.623833
,4.1375117,6.7925930,45.076435
,4.1998954,6.7694492,45.290573
,3.9367805,6.6534891,45.360035
,5.7761302,6.7464919,44.660892
,7.9029942,7.5955453,45.541031
,8.4245014,7.8886089,44.310299
,8.5698357,7.7478447,44.073879
,8.3277483,7.5249438,44.756126
,7.6194167,7.6279473,44.454208
,6.0582809,7.8179345,44.920063
,5.1388860,7.8133087,44.962265
,4.4267693,7.2431211,45.015961
,4.0233755,7.1203518,45.308968
,3.2815542,6.5905385,45.244064
,2.7348604,7.3823791,44.749168
,2.8022845,7.6724257,45.078709
,2.5539265,7.2274618,44.378944
,2.1287837,7.4432120,44.941444
,1.8872108,7.4238300,45.781536
,1.9572476,7.2665968,45.138996
,2.0817764,6.9064002,45.278744
,2.1239078,6.6233544,45.880878
,1.7379575,6.8280449,46.116081
,1.0908417,7.2983923,46.197807
,1.1455525,7.3692298,46.055817
,1.1713525,7.5179849,46.082134
,-0.79208517,8.6828260,47.631527
,-1.0040421,9.4109068,44.550114
,-0.69065130,10.265660,42.922108
,-0.53731084,9.9851170,43.363380
,-2.1345377,9.7102413,41.563976
,1.3383877,9.8920183,42.478497
,3.0717432,9.7271042,43.359684
,3.2748599,9.7715979,43.485806
,3.6407230,9.9076977,43.382919
,3.7939396,9.8065577,43.380936
,3.8644412,9.4766874,43.419796
,3.8865592,9.3397245,43.470150
,2.8632903,8.7084684,43.235542
,2.7580886,8.8946762,44.112404
,3.1954513,8.9861479,43.917770
,3.6732955,9.0250912,44.133934
,4.0049281,8.6895742,44.142376
,4.0913172,7.3219242,44.714561
,4.0456038,7.0056510,45.846977
,3.9729598,6.5360847,46.486004
,5.0999212,6.5252032,45.874008
,5.6963320,5.9201365,45.592625
,5.5231519,7.2100363,45.286469
,5.2562594,8.6659679,44.596848
,6.4680662,9.0710421,44.536346
,7.1148691,8.9016209,44.292465
,6.7276392,9.1615334,44.293644
,6.2620549,9.3048477,44.288483
,4.1959000,8.1070900,44.819206
,2.9869311,8.7860250,45.632038
,2.7656846,8.4511013,45.259670
,4.6416831,8.8975000,45.178837
,5.7356319,9.3263721,44.326233
,7.1322017,9.9744005,44.728741
,7.8786173,10.310767,44.291489
,8.7072506,10.748179,43.769112
,9.1090612,10.866342,43.414040
,9.1865835,10.807729,43.347015
,9.3363123,10.651566,43.990852
,8.7607317,10.150754,44.272186
,8.5093937,9.2630186,44.410175
,7.8497653,8.5608606,43.860588
,8.0939608,8.1063204,45.102203
,8.9245443,7.9320922,45.461456
,9.8348989,8.0077381,45.334381
,7.6960130,8.2857218,44.879528
,7.1543584,8.1606665,45.146507
,6.8696547,7.8204017,44.800129
,5.4418516,7.4999981,44.829338
,5.9792318,7.9302077,44.358135
,6.0315962,8.0520897,44.161976
,5.8323584,8.0204906,44.051891
,5.4004245,8.3705626,44.830654
,4.7218294,8.2278824,44.641895
,5.6652822,8.3950310,43.817459
,5.9872513,8.6010332,43.516113
,6.0344710,8.6166458,43.496552
,4.6683497,8.3615303,44.146740
,4.6450911,8.2355976,43.827446
,4.6151342,8.1740999,43.782932
,4.1898990,7.4143519,44.749584
,4.0098858,7.2208390,45.430176
,4.3757110,7.2133803,45.316505
,4.0430541,7.3798699,44.971096
,5.7156777,6.4546332,45.762379
,5.6791992,6.8240738,45.708282
,4.9304171,7.2747798,45.221588
,5.3844519,7.1370587,44.637566
,4.6658707,6.9413605,45.200203
,4.2904959,7.5403352,44.258266
,3.7517226,8.0247345,43.805855
,3.7332420,7.9761257,43.934254
,3.7447879,7.9053988,43.903687
,3.6669011,7.7095485,44.043911
,3.7357647,7.0631871,44.461418
,3.9224007,6.4521599,44.820545
,3.8945067,6.5672903,44.765545
,3.7403708,6.6948667,44.709270
,3.1940722,6.5236039,45.339993
,3.4103341,6.2603688,45.586231
,3.3640008,5.8526859,45.701660
,3.7479825,5.8771982,45.708424
,2.9788992,5.7478657,45.936935
,2.9938269,6.0201907,45.895832
,3.3621550,6.2092795,45.876060
,3.8949711,6.4624996,45.794739
,3.8727043,6.5045161,45.662609
,3.7685978,6.4896297,45.609715
,4.3126874,5.7984157,45.860859
,3.9711156,5.5638957,45.739231
,3.5178843,4.6088433,45.939362
,3.7932088,4.4252219,45.854149
,3.5061369,5.5866990,45.952808
,2.8345823,5.3932600,44.344612
,4.0085654,5.3841319,44.899670
,4.9084101,5.8936071,44.316906
,5.1376462,4.9303718,44.536137
,4.2948265,6.4977088,43.978451
,6.0603042,6.7029986,43.267872
,4.1043224,5.9030824,43.046852
,4.9094267,6.5193462,43.062584
,5.0706701,6.1613836,43.911961
,5.5633087,5.0750027,44.006893
,4.6880569,6.3620925,43.711021
,4.1014810,6.0059752,43.981667
,4.7548342,6.4361329,43.791576
,3.7832103,6.2685180,43.555740
,3.9033411,5.4607644,42.899231
,5.1288295,5.8526006,44.326939
,4.4160342,7.5518198,43.753048
,4.8991480,7.5167046,43.501831
,5.2219901,7.2194629,43.935158
,5.0957980,7.6300306,43.543224
,5.0651603,7.5763350,43.811840
,4.2857981,7.4714470,44.233871
,3.2494447,7.1510191,44.792233
,4.4575586,7.1897497,45.212357
,4.9357719,6.9601307,45.599186
,4.0407972,7.6836953,44.889633
,4.1899576,7.8845310,45.214417
,4.6210117,7.4588985,44.863968
,4.9277482,7.7848377,43.989246
,5.6425838,7.7545977,43.796158
,6.4086814,7.7384148,43.941433
,6.6050587,7.8250027,43.892326
,5.5538130,8.0319023,43.564095
,5.2691517,7.7144947,43.483467
,5.4014649,7.9812045,43.380890
,4.1133647,7.5320392,43.603458
,3.5011916,7.1521420,44.407078
,2.3799789,9.3543816,43.804440
,2.8833785,9.2287006,43.583725
,3.0504234,10.574605,42.294838
,2.3690240,9.0290699,39.576889
,1.5647470,9.3046112,41.025356
,1.1694391,9.4578962,40.458649
,1.9595015,9.5094385,40.572948
,2.4728434,10.459422,40.993568
,3.5509727,9.5315619,40.478062
,3.9724591,8.2557650,40.529156
,4.7328415,7.2745357,41.103733
,5.0281692,6.3014235,41.385124
,5.8600736,4.8063970,41.870373
,5.3908548,5.0735817,41.405346
,5.1758728,5.6349659,40.893452
,3.8807480,4.6118450,42.331612
,2.8178515,6.9728260,41.784973
,3.1287403,6.5287132,41.784973
,6.6186843,5.4579048,42.340042
,7.2192292,5.5192046,41.915764
,7.2776699,6.9928174,39.744938
,7.3610497,7.2012658,39.744938
,8.3441286,7.2096829,40.398613
,8.8556108,6.8941903,41.203770
,7.9415941,6.1946917,42.733685
,6.9580169,5.7208624,44.331425
,7.0261846,5.8323808,44.395611
,7.0456424,6.5727754,42.654327
,8.0328407,7.4595408,39.203434
,7.7555695,7.8276405,40.229061
,6.4427204,8.0777750,39.786087
,6.2571015,8.5017481,39.463741
,6.1132774,8.6979580,39.330246
,5.9601350,8.5433149,39.016045
,5.4075146,8.7469759,38.084274
,5.4381032,8.7487221,37.051113
,5.0219002,8.6846619,36.641251
,-1.6221282,7.9215384,39.612938
,-3.4738302,10.346339,41.444141
,-2.5493615,10.953474,40.450996
,-1.6139890,11.222598,40.837322
,-1.2237744,10.923029,40.796276
,-0.83554518,10.856030,40.742836
,-1.5744799,10.337052,40.751842
,-1.7999339,10.123505,41.346054
,-1.7397449,10.082590,41.836864
,-1.6154196,10.042508,42.118835
,-1.4490459,9.9479942,42.224285
,-1.2727860,9.5198822,41.952755
,-1.2537106,9.1696291,42.180363
,-1.1521959,8.7059994,42.206085
,-1.1869321,8.8134069,41.911560
,-0.43519440,8.9574108,41.786282
,1.3393247,8.2239161,41.306908
,2.3165951,8.0255270,41.625797
,2.7826967,8.0833626,41.672485
,3.0260303,7.9319539,41.473000
,2.7918274,7.8326125,41.234913
,2.4439795,7.8469996,41.199913
,1.4002316,8.4144316,41.836552
,1.5658003,8.7661591,41.533798
,1.2877367,8.9000235,41.213909
,-0.46886927,8.0009956,42.250362
,-1.2659317,8.3622646,42.672348
,-1.2566793,8.4457378,41.683765
,-1.9711846,7.8416977,41.189621
,-2.1494730,7.8400598,41.360046
,-2.3354259,7.8405428,41.546822
,-2.2593019,7.9804983,41.720028
,-2.1052737,8.1979322,41.940483
,-1.7350775,8.0972528,42.726860
,-1.7499518,8.4936504,42.705379
,-1.5508775,8.4639349,42.647640
,-1.3072095,8.4548111,42.354607
,-1.8723679,8.4320726,41.481693
,-2.0199885,9.4303856,41.613293
,-3.3418586,9.9470606,41.577087
,-0.54763770,7.9611273,40.943264
,1.5039660,8.2750912,39.793114
,3.6556661,8.6393137,38.968788
,7.1975965,8.3331356,39.495716
,7.4873214,8.4218779,39.787643
,5.9075780,7.0143919,39.976421
,1.4720724,7.8408408,39.976421
,0.90247411,7.5221882,40.738811
,-0.23215596,7.8637342,41.964958
,-0.088122770,7.9597564,41.964958
,-0.62396854,8.4903994,40.985085
,-0.52895552,8.7754383,41.504810
,-1.9145205,9.4017076,40.519726
,-1.5332835,8.5963507,40.293816
,-0.66347516,8.7601948,39.995667
,-0.22036818,8.4659328,40.034927
,2.1869097,9.3801670,38.420429
,2.7522459,9.9570332,38.511692
,2.4420073,10.600829,39.520950
,2.7952909,10.208292,39.520950
,2.1840708,10.520043,40.250004
,0.10535643,8.5972328,42.297161
,-1.7020131,8.8356514,42.305222
,-0.86767942,4.4599376,41.155323
,-0.93772811,4.5659742,40.978874
,-2.2495303,5.1603818,40.905205
,-2.6936913,5.7716918,40.308022
,-3.1105211,5.5521970,40.486515
,-2.6508732,6.3509641,40.750893
,-1.4944701,7.4308796,39.964870
,-0.17436746,7.9545345,39.634403
,-0.58024621,8.0821428,39.325947
,0.63372409,7.6387749,39.886505
,0.64883226,8.0092163,39.104321
,-0.47969568,7.8130407,39.526966
,-1.8181044,7.7306752,39.911949
,-1.6341813,7.6580634,39.818714
,-1.1939411,7.5179725,39.645340
,-2.5521278,7.2634778,40.216244
,-2.1356606,7.3406434,40.161762
,-2.7662630,6.1943040,41.058102
,-3.0721529,5.3329344,42.414562
,-2.7659178,5.3874936,42.787334
,-3.5032759,6.5818796,41.941162
,-3.2131219,6.8687310,41.772984
,-3.8784280,6.8380713,40.756817
,-3.6367264,7.7490964,40.321022
,-1.9280380,8.2529106,39.205402
,-1.6970667,8.9462233,39.478539
,-1.8025818,9.0737963,39.428478
,0.42255297,8.3998575,40.059334
,3.6242812,7.7030864,40.761555
,7.0254736,7.9986706,41.625549
,7.9605470,7.2667966,41.343273
,7.7343683,6.2270365,42.044380
,7.3714142,8.2817183,41.723335
,7.3126664,9.0259657,41.849285
,7.8280253,9.2892017,42.006645
,7.2237940,9.0119419,41.788586
,8.6316309,9.0962381,41.986530
,9.0911942,9.0349064,42.302589
,10.193192,8.7097940,42.511528
,10.046660,8.3358240,42.751060
,10.252985,8.0758991,42.558029
,10.193192,8.7097940,42.511528
,10.046660,8.3358240,42.751060
